Anoara|LOC120905395	XP_040172108.1	100	LOC120905395	25S rRNA (cytosine-C(5))-methyltransferase nop2
Anoste|protein5924	XP_035911604.1	100	Ctu1	Cytosolic thiouridylase subunit 1
Anoalb|LOC118463864	XP_035786667.1	100	Dscam3	Down syndrome cell adhesion molecule 3
Anoalb|LOC118465213	XP_035789098.1	100	LOC118465213	zinc finger Ran-binding domain-containing protein 2-like
Anoalb|LOC118465814	XP_035790278.1	100	LOC118465814	uncharacterized LOC118465814
Anofun|LOC125770624	XP_049296432.1	100	fab1	1-phosphatidylinositol 3-phosphate 5-kinase fab1
Anoste|protein5915	XP_049296663.1	100	LOC125770748	anaphase-promoting complex subunit 13
Anogam|LOC1274923	XP_314117.5	100	Tcs4	Threonyl-carbamoyl synthesis 4
Anogam|LOC1274922	XP_061508751.1	100	Myo10A	unconventional myosin 10A
Anoste|protein5905	XP_035911549.1	100	LOC118511947	DENN domain-containing protein 2A-like
Anoste|protein5907	XP_035911566.1	100	LOC118511955	threonylcarbamoyladenosine tRNA methylthiotransferase
Anoste|protein5904	XP_035911577.1	100	eIF2Bgamma	eukaryotic translation initiation factor 2B subunit gamma
Anoalb|LOC118465898	XP_035790444.1	100	l(2)k01209	uridine-cytidine kinase-like lethal (2) k01209
Anoalb|LOC118465902	XP_035790447.1	100	CaMKI	Calcium/calmodulin-dependent protein kinase I
Anoalb|LOC118465896	XP_035790442.1	100	LOC118465896	heterogeneous nuclear ribonucleoprotein U-like protein 1
Anoalb|LOC118465253	XP_035789167.1	100	LOC118465253	GTP-binding protein Di-Ras2-like
Anoalb|LOC118465920	XP_035790507.1	100	LOC118465920	endoplasmic reticulum aminopeptidase 2-like
Anoalb|LOC118465918	XP_035790503.1	100	cnc	NFE2 like bZIP transcription factor cap-n-collar
Anoalb|LOC118465922	XP_035790514.1	100	ohgt	E3 ubiquitin ligase component cereblon
Anogam|LOC1270385	XP_040152771.1	100	LOC120894324	dnaJ homolog subfamily C member 8
Anogam|LOC1270388	XP_309088.4	100	Skp2	S-phase kinase-associated protein 2
Anoste|protein5889	XP_035911591.1	100	LOC118511966	RNA-binding region-containing protein 3
Anogam|LOC1270387	XP_309087.5	100	ECSIT	evolutionarily conserved signaling intermediate in Toll pathway, mitochondrial
Anoara|LOC120899742	XP_040161853.1	100	LOC120899742	GTP-binding protein 2
Anoalb|LOC118466146	XP_035791000.1	100	mal	molybdenum cofactor sulfurase
Anoalb|LOC118466148	XP_035791004.1	100	LOC118466148	nucleolysin TIA-1-like
Anoalb|LOC118466149	XP_035791008.1	100	larp	La related protein
Anoalb|LOC118466707	XP_035792248.1	100	Sptz	zinc finger FYVE-type containing 26 spastizin
Anoalb|LOC118466705	XP_035792244.1	100	LOC118466705	mucin-19-like
Anoara|LOC120894814	XP_040153582.1	100	Mrgn1	Mahogunin ring finger 1
Anoalb|LOC118464524	XP_035787854.1	100	kmr	pleckstrin homology domain-containing family A member kramer
Anoara|LOC120894245	XP_040152658.1	100	LOC120894245	adenosine deaminase 2-like
Anoalb|LOC118462573	XP_035784269.1	100	DhpD	guanine deaminase
Anoalb|LOC118462571	XP_035784266.1	100	NK7.1	homeobox protein NK7.1
Anoste|protein5861	XP_035911471.1	100	LOC118511925	uncharacterized LOC118511925
Anoalb|LOC118462582	XP_035784282.1	100	LOC118462582	zinc finger and BTB domain-containing protein 24-like
Anofun|LOC125769734	XP_049294489.1	100	LOC125769734	chaoptin
Anogam|LOC1270406	XP_061508562.1	100	Rad60	DNA repair protein Rad60
Anoste|protein3548	XP_035917074.1	100	RpL29	ribosomal protein L29
Anoste|protein3474	XP_035905454.1	90.1	rogdi	rogdi atypical leucine zipper
Anofun|LOC125767669	XP_049290446.1	100	LOC125767669	3 beta-hydroxysteroid dehydrogenase/Delta 5-->4-isomerase
Anoalb|LOC118465444	XP_035789587.1	100	LOC118465444	uncharacterized LOC118465444
Anoara|LOC120896128	XP_040155940.1	100	Rbp6	RNA-binding protein 6
Anoalb|LOC118465738	XP_035790093.1	100	LOC118465738	uncharacterized LOC118465738
Anogam|LOC4576181	XP_001237854.3	100	Snup	snurportin-1
Anoste|protein3442	XP_035916872.1	99.7	LOC118514263	uncharacterized LOC118514263
Anoalb|LOC118463886	XP_035786703.1	100	ImpE1	Ecdysone-inducible gene E1
Anoalb|LOC118467457	XP_035793858.1	100	LOC118467457	uncharacterized LOC118467457
Anoalb|LOC118467456	XP_035793855.1	100	Culd	CUB and LDLa domain
Anoste|protein2961	XP_035908276.1	100	DNApol-alpha50	DNA primase small subunit
Anoste|protein2957	XP_035908277.1	100	bc10	BLCAP apoptosis inducing factor bc10
Anoara|LOC120908455	XP_040175372.1	100	Msr-110	DUF3736 domain-containing protein Msr-110
Anoara|LOC120897892	XP_040159006.1	100	elg1	enhanced level of genomic instability 1
Anogam|LOC1276734	XP_316112.4	100	LOC1276734	uncharacterized LOC1276734
Anogam|LOC3290096	XP_556748.3	100	LOC3290096	cytochrome b5
Anofun|LOC125771433	XP_049298008.1	100	LOC125771433	uncharacterized LOC125771433
Anogam|LOC1276729	XP_061498527.1	100	pip	heparan sulfate 2-O-sulfotransferase pipe
Anogam|LOC1276727	XP_061498525.1	100	fal	SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase falten
Anoalb|LOC118462818	XP_035784732.1	100	LOC118462818	multiple coagulation factor deficiency protein 2 homolog
Anoalb|LOC118462816	XP_035784729.1	100	aln	divergent protein kinase domain 1C
Anoara|LOC120896286	XP_040156218.1	100	Gbs-76A	Glycogen binding subunit 76A
Anogam|LOC1276723	XP_316101.4	100	LOC1276723	pentatricopeptide repeat-containing protein 1, mitochondrial
Anofun|LOC125771459	XP_049298063.1	100	Adck5	aarF domain containing kinase 5
Anogam|LOC1276717	XP_061498507.1	100	MED23	mediator complex subunit 23
Anoalb|LOC118462811	XP_035784716.1	100	LOC118462811	transcriptional coactivator yorkie-like
Anoalb|LOC118463209	XP_035785545.1	100	LOC118463209	uncharacterized LOC118463209
Anoste|protein2729	XP_035907905.1	100	MED24	mediator complex subunit 24
Anoalb|LOC118463212	XP_035785547.1	100	Atg18a	Autophagy-related 18a
Anoalb|LOC118463220	XP_035785558.1	100	LOC118463220	putative serine protease F56F10.1
Anogam|LOC1276582	XP_061503394.1	100	LOC1276582	cilia- and flagella-associated protein 52
Anoste|protein2709	XP_035908037.1	100	UbcE2M	NEDD8-conjugating enzyme UbcE2M
Anoalb|LOC118463215	XP_035785551.1	100	RecQ4	RecQ4 helicase
Anogam|LOC1280463	XP_320199.5	100	ais	DExD-box helicase 52
Anoste|protein3689	XP_050075391.1	85.4	Elp5	Elongator complex protein 5
Anofun|LOC125768020	XP_049291084.1	100	I-2	protein phosphatase inhibitor-2
Anoalb|LOC118463520	XP_035786018.1	100	LOC118463520	acid sphingomyelinase-like phosphodiesterase 3a
Anoste|protein3669	XP_035917226.1	100	LOC118514430	uncharacterized LOC118514430
Anoalb|LOC118466393	XP_035791529.1	100	LOC118466393	mucin-19-like
Anoste|protein3658	XP_035917221.1	100	RpL8	ribosomal protein L8
Anoara|LOC120895053	XP_040153985.1	100	Ndfip	Nedd4 family interacting protein
Anoste|protein3657	XP_035917219.1	100	Mcm7	minichromosome maintenance 7
Anofun|LOC125768010	XP_049291064.1	100	dally	division abnormally delayed protein
Anoste|protein3649	XP_035917201.1	100	Tmem43	Transmembrane protein 43
Anoara|LOC120894363	XP_040152823.1	100	pbl	epithelial cell transforming 2 pebble
Anoalb|LOC118463697	XP_035786373.1	100	LOC118463697	sodium-coupled monocarboxylate transporter 1-like
Anoalb|LOC118464287	XP_035787457.1	100	LOC118464287	Fc receptor-like protein 5
Anofun|LOC125772423	XP_049300083.1	100	LOC125772423	ovochymase-2-like
Anoalb|LOC118466580	XP_035792027.1	100	kermit	PDZ domain-containing protein GIPC-like protein kermit
Anoara|LOC120908880	XP_040176272.1	100	Syx1A	Syntaxin 1A
Anoalb|LOC118466482	XP_035791756.1	100	Lsm11	U6 snRNA-associated Sm-like protein LSm11
Anoste|protein2450	XP_035911708.1	98.5	GAPcenA	GTPase activating protein and centrosome-associated
Anoalb|LOC118466728	XP_035792293.1	100	S6k	Ribosomal protein S6 kinase
Anogam|LOC1269843	XP_040174859.1	100	LOC120906843	tektin-1
Anoalb|LOC118466727	XP_035792292.1	100	Bre1	E3 ubiquitin-protein ligase Bre1
Anoalb|LOC118465751	XP_035790115.1	100	corn	microtubule-binding protein cornetto
Anofun|LOC125772313	XP_049299840.1	100	LOC125772313	mitochondrial sodium/calcium exchanger protein-like
Anoara|LOC120900494	XP_040163536.1	100	LOC120900494	mitochondrial sodium/calcium exchanger protein-like
Anoste|protein2437	XP_035908457.1	100	LOC118510574	troponin C
Anoara|LOC120898534	XP_035913502.1	100	DopEcR	G-protein coupled receptor DopEcR
Anoalb|LOC118465762	XP_035790159.1	100	slow	epidermal growth factor-like protein slowdown
Anoalb|LOC118465761	XP_035790158.1	100	LOC118465761	uncharacterized LOC118465761
Anoste|protein4155	XP_035913524.1	100	LOC118512745	protein LLP homolog
Anoalb|LOC118465767	XP_035790175.1	100	Syx17	syntaxin 17
Anoalb|LOC118465760	XP_035790157.1	100	T3dh	Type III alcohol dehydrogenase
Anogam|LOC1277231	XP_001688943.2	100	Lapsyn	Leucine-rich repeat activity-regulated protein at synapses
Anogam|LOC1277232	XP_316678.2	100	Sec15	exocyst complex component Sec15
Anoalb|LOC118465755	XP_035790151.1	100	Upf3	UPF3 regulator of nonsense mediated mRNA decay
Anoalb|LOC118465769	XP_035790177.1	100	mRpS28	mitochondrial ribosomal protein S28
Anoalb|LOC118465768	XP_035790176.1	100	Dci	Dodecenoyl-CoA delta-isomerase
Anoste|protein3478	XP_035905441.1	95.8	Usp10	ubiquitin specific protease 10
Anoalb|LOC118465752	XP_035790117.1	100	Glut1	Glucose transporter 1
Anogam|LOC133391020	XP_061496653.1	100	LOC133391020	uncharacterized LOC133391020
Anoalb|LOC118466443	XP_035791645.1	100	LOC118466443	uncharacterized LOC118466443
Anoalb|LOC118466445	XP_035791656.1	100	LOC118466445	coiled-coil domain-containing protein 102A-like
Anoara|LOC120898546	XP_040160472.1	100	prc	collagen IV-like protein pericardin
Anogam|LOC1269826	XP_308476.5	100	LOC1269826	retinaldehyde-binding protein 1
Anoalb|LOC118465492	XP_035789689.1	100	LOC118465492	mucin-5AC-like
Anoste|protein2411	XP_035918636.1	100	LOC118516897	translocation protein SEC63 homolog
Anoalb|LOC118466297	XP_035791280.1	100	Sh3beta	SH3 domain binding glutamate rich protein Sh3beta
Anogam|LOC5667146	XP_001687945.2	100	NP15.6	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit NP15.6
Anoara|LOC120894711	XP_040153405.1	100	Grasp65	Golgi reassembly-stacking protein 2
Anogam|LOC1269802	XP_040220087.1	100	LOC120948139	arf-GAP with dual PH domain-containing protein 1-like
Anoste|protein2395	XP_035918664.1	99.5	LOC118516925	N-acetyltransferase 9-like protein
Anogam|LOC11175486	XP_061507562.1	100	Had1	beta Hydroxy acid dehydrogenase 1
Anoalb|LOC118466295	XP_035791276.1	100	MTF-1	Metal response element-binding Transcription Factor-1
Anofun|LOC125771294	XP_049297754.1	100	Hyccin	PI4KA lipid kinase complex subunit hyccin
Anoste|protein2392	XP_049297830.1	100	LOC125771335	tetraspanin-9
Anogam|LOC5667127	XP_001687948.2	100	LOC5667127	uncharacterized LOC5667127
Anoste|protein2399	XP_035905143.1	100	LOC118509098	uncharacterized LOC118509098
Anofun|LOC125771332	XP_049297827.1	100	LOC125771332	uncharacterized LOC125771332
Anoara|LOC120895528	XP_040154924.1	100	LOC120895528	ras-related protein Rap-2b-like
Anoste|protein2403	XP_035905149.1	100	LOC118509100	uncharacterized LOC118509100
Anogam|LOC4576322	XP_040166661.1	100	Cals	calsyntenin 1
Anoste|protein4725	XP_035910353.1	100	LOC118511406	CWF19-like protein 1 homolog
Anoalb|LOC118465264	XP_035789178.1	100	nompA	no mechanoreceptor potential A
Anoalb|LOC118463951	XP_035786822.1	100	LOC118463951	uncharacterized LOC118463951
Anoalb|LOC118463954	XP_035786829.1	100	LOC118463954	SAP30-binding protein-like
Anoste|protein4736	XP_035910361.1	100	eIF2Bbeta	eukaryotic translation initiation factor 2B subunit beta
Anoalb|LOC118463955	XP_035786831.1	100	Rab19	RAS oncogene family member Rab19
Anogam|LOC1270008	XP_061500168.1	100	LOC1270008	RING finger protein nhl-1
Anoalb|LOC118467699	XP_035794376.1	100	LOC118467699	uncharacterized LOC118467699
Anoalb|LOC118467698	XP_035794373.1	100	ple	tyrosine hydroxylase ple
Anoste|protein3044	XP_035917276.1	100	LOC118514464	uncharacterized LOC118514464
Anoste|protein3036	XP_035916916.1	44.1	LOC118514281	ras-like protein family member 11B
Anofun|LOC125769835	XP_049294685.1	100	Rdl	Resistant to dieldrin
Anogam|LOC1276699	XP_316074.4	100	LOC1276699	uncharacterized LOC1276699
Anoalb|LOC118462461	XP_035784027.1	100	mfrn	mitochondrial iron transporter mitoferrin
Anoste|protein3019	XP_035908368.1	100	Nup54	nuclear pore complex protein Nup54
Anogam|LOC5667353	XP_061500638.1	100	LOC5667353	uncharacterized LOC5667353
Anofun|LOC125769832	XP_049294675.1	100	LOC125769832	uncharacterized LOC125769832
Anoalb|LOC118462459	XP_035784023.1	100	LOC118462459	uncharacterized LOC118462459
Anoste|protein3018	XP_035908364.1	100	LOC118510527	WD repeat-containing protein 78
Anofun|LOC125771481	XP_049298104.1	100	RpL23A	ribosomal protein L23A
Anoara|LOC120897403	XP_040158190.1	100	Srrm234	Serine-arginine repetitive matrix 2/3/4
Anoalb|LOC118463509	XP_035786002.1	100	LOC118463509	peroxisomal membrane protein 2-like
Anofun|LOC125770428	XP_049295989.1	100	iPLA2-VIA	calcium-independent phospholipase A2 VIA
Anoara|LOC120894355	XP_040152815.1	100	LOC120894355	thyrotropin-releasing hormone-degrading ectoenzyme-like
Anoalb|LOC118463507	XP_035785999.1	100	LOC118463507	serine protease snake-like
Anoalb|LOC118463491	XP_035785974.1	100	LOC118463491	transmembrane protease serine 9-like
Anoalb|LOC118463505	XP_035785997.1	100	LOC118463505	palmitoyltransferase ZDHHC16-like
Anoste|protein5829	XP_035911434.1	100	LOC118511905	transmembrane protein 70 homolog, mitochondrial
Anoste|protein5831	XP_035911433.1	99.8	LOC118511904	catalase-like
Anoalb|LOC118463511	XP_035786006.1	100	LOC118463511	mitochondrial pyruvate carrier 2-like
Anoalb|LOC118463510	XP_035786004.1	100	HLH4C	Helix loop helix protein 4C
Anoste|protein5828	XP_035911422.1	100	LOC118511898	uncharacterized LOC118511898
Anoalb|LOC118464215	XP_035787279.1	100	LOC118464215	protein arginine methyltransferase NDUFAF7 homolog, mitochondrial-like
Anoalb|LOC118464217	XP_035787281.1	100	Arfip	ADP ribosylation factor interacting protein arfaptin
Anoara|LOC120897244	XP_040157892.1	100	LOC120897244	ice-structuring glycoprotein-like
Anogam|LOC3290271	XP_061502174.1	100	LOC3290271	alcohol dehydrogenase 1
Anoste|protein4294	XP_035913761.1	100	LOC118512833	autophagy-related protein 18
Anoalb|LOC118464277	XP_035787433.1	100	LOC118464277	retinitis pigmentosa 1-like 1 protein
Anoalb|LOC118465518	XP_035789730.1	100	LOC118465518	uncharacterized LOC118465518
Anoalb|LOC118463535	XP_035786045.1	100	LOC118463535	uncharacterized LOC118463535
Anoalb|LOC118467752	XP_035794458.1	100	enc	R3H domain containing protein encore
Anoara|LOC120898197	XP_040159624.1	100	pHCl-1	pH-sensitive chloride channel 1
Anoalb|LOC118465411	XP_035789526.1	100	LOC118465411	facilitated trehalose transporter Tret1-2 homolog
Anogam|LOC5667343	XP_061502131.1	100	meru	ras association domain-containing protein meru
Anoste|protein4277	XP_035913690.1	100	MED20	Mediator complex subunit 20
Anoara|LOC120895543	XP_040154963.1	100	LOC120895543	CDAN1-interacting nuclease 1
Anoara|LOC120897429	XP_040158259.1	100	ssp2	short spindle 2
Anogam|LOC1276295	XP_061501985.1	100	NUCB1	Nucleobindin 1
Anoste|protein4260	XP_035913673.1	96.0	ArfGAP3	ADP-ribosylation factor GTPase activating protein 3
Anoalb|LOC118467005	XP_035792841.1	100	LOC118467005	secreted protein C-like
Anoalb|LOC118467010	XP_035792846.1	100	LOC118467010	uncharacterized LOC118467010
Anoste|protein4257	XP_035913683.1	100	LOC118512818	uncharacterized LOC118512818
Anogam|LOC3290010	XP_001688694.2	100	LOC3290010	uncharacterized LOC3290010
Anofun|LOC125769949	XP_049294992.1	100	LOC125769949	uncharacterized LOC125769949
Anoste|protein4254	XP_035913654.1	100	bonsai	28S ribosomal protein S15, mitochondrial
Anogam|LOC1276300	XP_061508224.1	100	Dlish	Dachs ligand with SH3s
Anoara|LOC120895637	XP_040155079.1	100	LOC120895637	protein FAM13A
Anoste|protein4249	XP_035913655.1	100	Adi1	acireductone dioxygenase 1
Anogam|LOC1276303	XP_061508202.1	100	simj	transcriptional repressor p66-beta simjang
Anoste|protein4234	XP_035913636.1	100	ND-13B	NADH dehydrogenase (ubiquinone) subunit ND-13B
Anoste|protein4233	XP_035913637.1	100	LOC118512804	tax1-binding protein 3 homolog
Anogam|LOC1276307	XP_315632.4	100	LOC1276307	F-box only protein 33
Anoara|LOC120895640	XP_040155086.1	100	LOC120895640	cytochrome c oxidase assembly protein COX18, mitochondrial
Anogam|LOC1276311	XP_315638.4	100	LOC1276311	uncharacterized LOC1276311
Anoalb|LOC118466152	XP_035791018.1	100	LOC118466152	arginine kinase
Anoalb|LOC118466151	XP_035791015.1	100	LOC118466151	von Willebrand factor A domain-containing protein DDB_G0286969-like
Anoalb|LOC118466150	XP_035791013.1	100	TER94	transitional endoplasmic reticulum ATPase TER94
Anoalb|LOC118466153	XP_035791021.1	100	Tango4	transport and golgi organization 4
Anogam|LOC1276317	XP_040151914.1	100	gammaSnap1	gamma Soluble NSF attachment protein 1
Anoalb|LOC118466223	XP_035791147.1	100	LOC118466223	AT-rich interactive domain-containing protein 1B-like
Anoste|protein3366	XP_035916789.1	100	LOC118514203	uncharacterized LOC118514203
Anogam|LOC1270082	XP_061504528.1	100	cue	Low-density lipoprotein receptor repeat domain-containing protein cueball
Anogam|LOC5666915	XP_001688070.2	100	HIPP1	HP1 and insulator partner protein 1
Anoste|protein3380	XP_035916790.1	100	LOC118514204	uncharacterized LOC118514204
Anogam|LOC1270086	XP_308753.3	100	Prx6a	Peroxiredoxin 6a
Anoara|LOC120901676	XP_040165751.1	100	Strump	WASH complex subunit strump
Anoalb|LOC118464532	XP_035787862.1	100	LOC118464532	phosphatidylinositol 3-kinase 1-like
Anoalb|LOC118462937	XP_035784948.1	100	NKAIN	Sodium/potassium-transporting ATPase subunit beta-1-interacting protein
Anogam|LOC1270092	XP_061507667.1	100	Iml1	GATOR complex protein Iml1
Anofun|LOC125772233	XP_049299666.1	100	Psa	puromycin-sensitive aminopeptidase
Anoalb|LOC118462939	XP_035784957.1	100	Eip63E	cyclin dependent kinase Eip63E
Anoalb|LOC118462935	XP_035784946.1	100	Taf2	TATA-box binding protein associated factor 2
Anofun|LOC125769646	XP_049294410.1	100	Rtc1	RNA terminal phosphate cyclase 1
Anoste|protein5358	XP_035906223.1	100	LOC118509569	small integral membrane protein 12-A-like
Anoalb|LOC118462938	XP_035784956.1	100	LOC118462938	dynein regulatory complex subunit 6-like
Anoalb|LOC118463841	XP_035786637.1	100	Drl-2	tyrosine-protein kinase derailed 2
Anoalb|LOC118463616	XP_035786202.1	100	Psc	Posterior sex combs
Anoalb|LOC118464979	XP_035788703.1	100	LOC118464979	membrane-bound alkaline phosphatase-like
Anoalb|LOC118463130	XP_035785380.1	100	LOC118463130	ADP-dependent glucokinase-like
Anogam|LOC1277005	XP_316427.4	100	LOC1277005	uncharacterized LOC1277005
Anofun|LOC125771999	XP_049299229.1	100	LOC125771999	HMG box-containing protein 4
Anoste|protein4219	XP_035913595.1	100	LOC118512786	pre-mRNA-processing factor 6-like
Anoste|protein4215	XP_035913596.1	100	Mdr49	Multi drug resistance 49
Anoalb|LOC118465610	XP_035789879.1	100	LOC118465610	protein SHQ1 homolog
Anofun|LOC125767637	XP_049290383.1	100	LOC125767637	probable tRNA (uracil-O(2)-)-methyltransferase
Anogam|LOC1276894	XP_316301.3	100	LOC1276894	uncharacterized LOC1276894
Anoalb|LOC118465611	XP_035789880.1	100	Pex14	peroxisomal biogenesis factor 14
Anoalb|LOC118465613	XP_035789883.1	100	Dd	CTD nuclear envelope phosphatase 1-like protein dullard
Anofun|LOC125767866	XP_049290753.1	100	Ror	tyrosine-protein kinase transmembrane receptor Ror
Anoalb|LOC118463949	XP_035786819.1	100	LOC118463949	histidine-rich glycoprotein-like
Anoalb|LOC118463192	XP_035785515.1	100	LOC118463192	uncharacterized LOC118463192
Anogam|LOC5667128	XP_049461596.1	100	LOC120951145	uncharacterized LOC120951145
Anoalb|LOC118465200	XP_035789076.1	100	LOC118465200	nose resistant to fluoxetine protein 6-like
Anofun|LOC125767904	XP_049290824.1	100	LOC125767904	carboxypeptidase B-like
Anofun|LOC125767890	XP_049290807.1	100	LOC125767890	carboxypeptidase B-like
Anoalb|LOC118463974	XP_035786869.1	100	LOC118463974	carboxypeptidase B-like
Anogam|LOC1276867	XP_040221118.2	100	smid	nuclear valosin-containing protein-like smid
Anoara|LOC120900051	XP_040162501.1	100	Ndc80	kinetochore protein Ndc80
Anoalb|LOC118463127	XP_035785377.1	100	LOC118463127	uncharacterized LOC118463127
Anoara|LOC120902589	XP_040167381.1	100	Pc	chromodomain protein polycomb
Anoalb|LOC118463124	XP_035785373.1	100	Tbc1d8-9	TBC1 domain family member 8/9
Anofun|LOC125767674	XP_049290457.1	100	LOC125767674	translation initiation factor IF-2-like
Anoste|protein3424	XP_035916860.1	100	Gabat	4-aminobutyrate aminotransferase
Anoalb|LOC118464826	XP_035788395.1	100	l(3)76BDm	trafficking protein particle complex subunit 8 homolog l(3)76BDm
Anoalb|LOC118464839	XP_035788413.1	100	Mtch	Mitochondrial carrier homolog 1
Anogam|LOC1270123	XP_040221229.2	100	Mipp1	multiple inositol polyphosphate phosphatase 1
Anoalb|LOC118464845	XP_035788433.1	100	LOC118464845	nurim homolog
Anoalb|LOC118464842	XP_035788431.1	100	Cdk4	Cyclin-dependent kinase 4
Anoalb|LOC118464825	XP_035788388.1	100	unc-13-4A	BAI1 associated protein 3
Anoalb|LOC118464840	XP_035788420.1	100	LOC118464840	uncharacterized LOC118464840
Anoalb|LOC118464829	XP_035788397.1	100	ecd	ecdysoneless cell cycle regulator
Anoalb|LOC118464848	XP_035788437.1	100	IscU	Iron-sulfur cluster assembly enzyme
Anoste|protein2719	XP_035907968.1	100	ZnT63C	solute carrier family 30 member 1
Anoste|protein2714	XP_035908017.1	100	PIG-C	phosphatidylinositol glycan anchor biosynthesis class C
Anogam|LOC1276589	XP_061498546.1	100	Polr3E	RNA polymerase III subunit E
Anogam|LOC1276587	XP_040223534.2	100	asf1	histone chaperone asf1
Anoste|protein2252	XP_035912101.1	95.1	LOC118512160	uncharacterized LOC118512160
Anoste|protein5461	XP_035906417.1	99.9	LOC118509633	YLP motif-containing protein 1
Anogam|LOC3290174	XP_040155961.1	100	Alr	Evr1_Alr domain-containing protein Alr
Anoste|protein5466	XP_035906542.1	100	RhoBTB	Rho-related BTB domain containing
Anoalb|LOC118464269	XP_035787406.1	100	Itpr	Inositol 1,4,5,-trisphosphate receptor
Anoara|LOC120893234	XP_040150939.1	100	LOC120893234	retinoblastoma-like protein 1
Anoalb|LOC118467339	XP_035793601.1	100	LOC118467339	synaptic vesicle membrane protein VAT-1 homolog-like
Anogam|LOC1275087	XP_314316.5	100	TppII	Tripeptidyl-peptidase II
Anoste|protein6052	XP_035912316.1	76.2	Prm	Paramyosin
Anoste|protein6054	XP_035912353.1	98.8	LOC118512271	uncharacterized LOC118512271
Anoalb|LOC118462910	XP_035784904.1	100	LOC118462910	arrestin domain-containing protein 17-like
Anoste|protein6060	XP_035912349.1	100	LOC118512268	L-lactate dehydrogenase
Anoalb|LOC118467598	XP_035794176.1	100	Best2	bestrophin family protein
Anogam|LOC1275074	XP_040151428.1	100	TM9SF3	transmembrane 9 superfamily protein member 3
Anofun|LOC125770505	XP_049296160.1	100	LOC125770505	mucin-2-like
Anoalb|LOC118467596	XP_035794166.1	100	muskelin	muskelin 1
Anoalb|LOC118467610	XP_035794205.1	100	LOC118467610	CDGSH iron-sulfur domain-containing protein 3, mitochondrial-like
Anofun|LOC125770523	XP_049296188.1	100	RpS17	ribosomal protein S17
Anoalb|LOC118467597	XP_035794172.1	100	LOC118467597	uncharacterized protein KIAA1841 homolog
Anoste|protein6083	XP_035912420.1	100	Ubc4	ubiquitin conjugating enzyme 4
Anoalb|LOC118467600	XP_035794181.1	100	Prps	phosphoribosyl pyrophosphate synthetase
Anofun|LOC125770485	XP_049296131.1	100	LOC125770485	UPF0046 protein C25E10.12
Anoalb|LOC118467595	XP_035794159.1	100	fry	microtubule binding protein furry
Anoalb|LOC118467795	XP_035794562.1	100	spd-2	spindle defective 2
Anoalb|LOC118467794	XP_035794561.1	100	eIF5B	eukaryotic translation initiation factor 5B
Anoalb|LOC118462654	XP_035784421.1	100	sty	sprouty signaling antagonist
Anofun|LOC125770472	XP_049296115.1	100	Rtca	RNA 3'-terminal phosphate cyclase
Anoalb|LOC118467373	XP_035793680.1	100	ReepB	Receptor expression enhancing protein B
Anoara|LOC120898005	XP_040159213.1	100	mRpS16	mitochondrial ribosomal protein S16
Anoalb|LOC118467369	XP_035793670.1	100	lig	ubiquitin-associated protein-like lingerer
Anoara|LOC120893398	XP_040226918.2	98.8	PIG-F	phosphatidylinositol glycan anchor biosynthesis class F
Anoste|protein6111	XP_001231083.3	100	LOC4576627	uncharacterized LOC4576627
Anoste|protein3000	XP_035908347.1	100	LOC118510520	E3 ubiquitin-protein ligase RNF185-like
Anoalb|LOC118467415	XP_035793791.1	100	LOC118467415	uncharacterized LOC118467415
Anoste|protein2995	XP_035908342.1	99.1	hpo	serine/threonine-protein kinase hippo
Anoste|protein2730	XP_035907931.1	100	LOC118510345	forkhead box protein biniou
Anoalb|LOC118465791	XP_035790220.1	100	croc	forkhead box protein crocodile
Anoalb|LOC118462621	XP_035784353.1	100	Sarm	sterile alpha and armadillo motif
Anogam|LOC1276565	XP_035907982.1	100	nmo	serine/threonine-protein kinase nemo
Anoalb|LOC118467351	XP_035793627.1	100	LOC118467351	uncharacterized LOC118467351
Anoste|protein2753	XP_035907904.1	100	LOC118510340	ubiquitin-protein ligase E3B
Anoste|protein2760	XP_035907948.1	100	Etf-QO	electron transfer flavoprotein-ubiquinone oxidoreductase
Anoste|protein2765	XP_035908021.1	100	Use1	Vesicle transport protein Use1
Anoalb|LOC118467301	XP_035793514.1	100	Tnpo	transportin 1
Anoara|LOC120900302	XP_040163045.1	100	coro	protein coronin
Anoalb|LOC118465325	XP_035789362.1	100	LOC118465325	cysteine dioxygenase type 1-like
Anogam|LOC1274833	XP_314040.5	100	Yeti	yeti
Anoste|protein4944	XP_035910646.1	100	LOC118511545	transmembrane protein 170B
Anoste|protein4943	XP_035910647.1	100	Nop10	Nop10 ribonucleoprotein
Anoste|protein4940	XP_035910644.1	100	LOC118511544	transmembrane protein 223
Anogam|LOC1274828	XP_061506415.1	100	wde	Fibronectin-III type domain-containing protein windei
Anoalb|LOC118464866	XP_035788481.1	100	mRNA-cap	RNA guanylyltransferase and 5'-phosphatase mRNA capping enzyme
Anogam|LOC5667304	XP_061497226.1	100	LOC5667304	uncharacterized LOC5667304
Anoste|protein3225	XP_035914443.1	100	LOC118513131	carbohydrate sulfotransferase 11
Anoste|protein3224	XP_035914452.1	100	Aprt	adenine phosphoribosyltransferase
